,battery_power,bluetooth,weight,memory,n_cores,ram,dual_sim,wifi,pixel_height,pixel_width,price_range
3145,755,NO,146,12,1.0,486,0,1,814,410,1.0
3146,770,NO,115,12,4.0,931,1,0,933,408,1.0
3147,755,NO,186,14,1.0,638,0,1,415,595,1.0
3148,828,NO,94,13,3.0,258,0,1,1146,722,1.0
3149,745,NO,148,10,4.0,52,0,1,770,495,1.0
3150,814,NO,183,10,2.0,789,0,0,916,771,1.0
3151,781,NO,114,10,1.0,760,0,0,953,1150,1.0
3152,771,NO,116,7,1.0,470,1,0,643,1031,1.0
3153,778,NO,148,10,2.0,484,1,1,811,1192,1.0
3154,744,NO,179,14,2.0,964,0,0,1054,538,1.0
3155,801,NO,117,14,4.0,812,0,0,1169,627,1.0
3156,749,NO,160,12,3.0,127,0,1,433,1070,1.0
3157,820,NO,119,14,1.0,640,1,1,539,931,1.0
3158,774,NO,91,13,4.0,36,0,1,464,266,1.0
3159,806,NO,177,13,1.0,163,0,1,839,1100,1.0
3160,831,NO,150,8,2.0,265,1,0,600,318,1.0
3161,763,NO,184,9,3.0,41,0,0,890,1153,1.0
3162,834,NO,123,13,1.0,1002,0,0,1197,591,1.0
3163,781,NO,166,14,3.0,212,0,0,493,832,1.0
3164,810,NO,166,11,4.0,253,1,0,443,742,1.0
3165,789,NO,114,11,1.0,120,1,0,874,1125,1.0
3166,826,NO,157,10,2.0,353,0,1,780,796,1.0
3167,759,NO,132,11,4.0,816,0,1,1167,819,1.0
3168,782,NO,90,14,3.0,107,0,0,972,752,1.0
3169,769,NO,140,10,1.0,654,0,1,993,485,1.0
3170,801,NO,168,16,2.0,729,0,1,501,943,1.0
3171,839,NO,172,14,2.0,215,1,1,849,960,1.0
3172,833,NO,118,10,1.0,214,0,0,713,309,1.0
3173,793,NO,151,11,1.0,478,1,0,1167,662,1.0
3174,748,NO,187,13,3.0,321,1,1,529,448,1.0
3175,829,NO,113,9,1.0,488,0,1,1179,823,1.0
3176,828,NO,182,16,3.0,836,0,0,1015,844,1.0
3177,806,NO,129,14,2.0,680,0,1,1153,765,1.0
3178,788,NO,138,10,1.0,350,1,0,1069,493,1.0
3179,765,NO,140,12,2.0,751,0,1,369,973,1.0
3180,822,NO,148,8,3.0,132,1,1,919,919,1.0
3181,754,NO,166,15,1.0,869,1,0,762,389,1.0
3182,757,NO,148,17,2.0,732,0,1,1097,861,1.0
3183,758,NO,146,13,3.0,237,1,1,735,1059,1.0
3184,819,NO,118,9,2.0,314,0,0,1074,386,1.0
3185,766,NO,158,10,4.0,922,0,1,923,268,1.0
3186,814,NO,180,15,2.0,608,1,1,793,421,1.0
3187,784,NO,169,11,2.0,142,0,1,360,429,1.0
3188,824,NO,174,9,4.0,667,1,1,898,488,1.0
3189,794,NO,159,14,3.0,372,0,0,1187,831,1.0
3190,818,NO,182,16,4.0,299,0,0,1111,520,1.0
3191,785,NO,92,9,2.0,365,1,0,560,1094,1.0
3192,820,NO,171,16,1.0,623,1,0,1063,569,1.0
3193,828,NO,136,8,1.0,912,1,0,921,899,1.0
3194,829,NO,137,15,2.0,162,0,0,946,608,1.0
3195,766,NO,156,13,4.0,767,1,0,939,895,1.0
3196,748,NO,151,13,1.0,552,0,0,472,276,1.0
3197,767,NO,118,9,4.0,874,1,0,1096,568,1.0
3198,756,NO,136,17,1.0,684,1,1,370,364,1.0
3199,810,NO,139,8,2.0,518,1,0,452,437,1.0
3200,830,NO,96,8,3.0,212,1,0,934,822,1.0
3201,778,NO,102,16,3.0,27,0,1,884,1034,1.0
3202,788,NO,110,15,2.0,347,1,1,523,1003,1.0
3203,790,NO,91,14,2.0,196,1,1,1146,809,1.0
3204,800,NO,150,11,4.0,712,1,1,1132,482,1.0
3205,832,NO,163,7,3.0,847,0,1,430,918,1.0
3206,790,NO,162,17,2.0,18,0,1,763,543,1.0
3207,753,NO,108,17,4.0,204,0,0,832,549,1.0
3208,807,NO,138,13,4.0,840,0,1,904,1079,1.0
3209,761,NO,183,11,1.0,467,1,0,932,822,1.0
3210,788,NO,90,10,2.0,786,1,1,370,397,1.0
3211,826,NO,169,17,1.0,519,0,1,436,525,1.0
3212,752,NO,151,10,4.0,211,0,1,879,818,1.0
3213,813,NO,100,15,3.0,661,0,1,1189,303,1.0
3214,819,NO,93,9,3.0,339,0,0,851,811,1.0
3215,752,NO,140,15,4.0,664,0,1,605,997,1.0
3216,774,NO,122,17,2.0,482,1,0,1070,562,1.0
3217,760,NO,182,12,4.0,845,0,0,758,1036,1.0
3218,814,NO,109,12,3.0,537,1,1,792,268,1.0
3219,818,NO,146,16,2.0,584,0,0,1133,278,1.0
3220,750,NO,158,16,1.0,157,0,1,470,540,1.0
3221,766,NO,139,9,3.0,739,1,1,904,514,1.0
3222,840,NO,157,15,4.0,744,0,1,1090,1175,1.0
3223,776,NO,128,13,2.0,33,1,1,905,554,1.0
3224,797,NO,132,16,3.0,228,1,0,921,977,1.0
3225,809,NO,183,14,3.0,634,0,0,721,492,1.0
3226,779,NO,137,16,2.0,200,0,0,860,1111,1.0
3227,746,NO,151,9,4.0,986,0,1,849,331,1.0
3228,838,NO,167,13,2.0,858,0,0,629,275,1.0
3229,780,NO,114,8,1.0,258,1,0,732,1189,1.0
3230,833,NO,122,8,2.0,358,0,0,527,364,1.0
3231,757,NO,119,14,1.0,300,1,1,843,622,1.0
3232,751,NO,152,14,3.0,131,0,1,690,243,1.0
3233,798,NO,184,14,4.0,778,0,0,1194,756,1.0
3234,804,NO,137,15,2.0,22,0,0,670,338,1.0
3235,785,NO,93,7,4.0,111,1,1,849,531,1.0
3236,808,NO,131,10,2.0,897,1,1,746,939,1.0
3237,764,NO,144,11,4.0,575,0,1,563,1125,1.0
3238,775,NO,100,11,2.0,303,1,1,1078,891,1.0
3239,756,NO,103,12,1.0,939,0,1,542,991,1.0
3240,814,NO,115,12,3.0,355,1,1,676,261,1.0
3241,764,NO,165,14,2.0,777,1,0,494,611,1.0
3242,813,NO,105,17,3.0,663,0,0,476,1125,1.0
3243,764,NO,184,10,1.0,197,0,0,856,1177,1.0
3244,836,NO,134,15,3.0,762,1,1,856,525,1.0
3245,792,NO,151,16,4.0,279,0,1,404,1057,1.0
3246,759,NO,154,17,4.0,423,1,0,715,1002,1.0
3247,795,NO,134,11,4.0,1001,0,0,1109,463,1.0
3248,838,NO,167,14,1.0,600,1,0,487,257,1.0
3249,823,NO,117,13,1.0,755,1,0,421,1158,1.0
3250,767,NO,158,13,3.0,386,1,0,496,661,1.0
3251,775,NO,171,14,4.0,866,0,1,811,875,1.0
3252,806,NO,94,11,1.0,57,0,1,352,617,1.0
3253,812,NO,168,10,3.0,473,1,1,368,689,1.0
3254,839,NO,98,15,4.0,849,0,1,429,491,1.0
3255,750,NO,172,8,4.0,871,1,0,612,794,1.0
3256,785,NO,177,12,3.0,607,0,0,381,701,1.0
3257,751,NO,138,14,1.0,543,1,0,1187,436,1.0
3258,834,NO,163,9,3.0,796,1,0,499,1062,1.0
3259,788,NO,171,13,4.0,407,0,0,891,724,1.0
3260,842,NO,108,8,2.0,668,0,1,620,568,1.0
3261,777,NO,148,14,3.0,122,0,1,448,304,1.0
3262,803,NO,137,13,1.0,269,0,1,558,490,1.0
3263,769,NO,121,7,1.0,662,0,1,836,690,1.0
3264,796,NO,181,8,3.0,941,0,1,582,512,1.0
3265,746,NO,100,15,3.0,221,1,1,912,955,1.0
3266,806,NO,141,12,2.0,512,0,1,474,1014,1.0
3267,811,NO,116,13,2.0,698,0,0,632,488,1.0
3268,763,NO,91,12,3.0,68,0,1,1076,434,1.0
3269,767,NO,121,9,4.0,37,1,0,616,467,1.0
3270,765,NO,106,16,1.0,224,0,1,975,400,1.0
3271,755,NO,132,8,1.0,860,0,1,518,917,1.0
3272,817,NO,90,15,2.0,863,1,0,415,718,1.0
3273,821,NO,131,10,2.0,535,0,0,754,729,1.0
3274,799,NO,116,8,4.0,567,1,0,785,1124,1.0
3275,808,NO,128,14,2.0,670,1,0,507,559,1.0
3276,799,NO,161,9,3.0,12,1,1,579,667,1.0
3277,795,NO,180,11,1.0,779,1,0,692,848,1.0
3278,747,NO,137,8,1.0,670,0,0,1153,552,1.0
3279,821,NO,127,17,1.0,259,1,1,953,460,1.0
3280,833,NO,148,15,1.0,178,0,0,574,458,1.0
3281,752,NO,169,11,1.0,138,1,1,810,977,1.0
3282,777,NO,145,15,3.0,744,1,0,1198,593,1.0
3283,813,NO,166,14,4.0,257,1,1,1046,1181,1.0
3284,840,NO,151,15,2.0,436,1,0,1053,923,1.0
3285,756,NO,182,16,3.0,264,0,1,710,1083,1.0
3286,825,NO,119,10,2.0,171,1,1,893,745,1.0
3287,829,NO,114,11,1.0,649,1,0,629,942,1.0
3288,754,NO,149,14,3.0,104,1,1,979,826,1.0
3289,780,NO,90,15,1.0,293,0,0,638,656,1.0
3290,791,NO,113,11,1.0,322,1,1,414,1184,1.0
3291,790,NO,166,14,2.0,510,1,0,1026,392,1.0
3292,842,NO,138,8,1.0,970,0,0,784,368,1.0
3293,819,NO,139,12,4.0,391,1,0,462,1098,1.0
3294,755,NO,155,16,1.0,704,0,0,1190,644,1.0
3295,751,NO,163,11,3.0,627,0,0,362,840,1.0
3296,743,NO,104,15,2.0,370,1,0,372,1200,1.0
3297,815,NO,130,17,2.0,526,1,0,764,300,1.0
3298,831,NO,99,10,4.0,493,1,0,694,913,1.0
3299,775,NO,141,8,2.0,347,0,1,488,940,1.0
3300,808,NO,137,13,4.0,766,1,0,481,746,1.0
3301,748,NO,169,10,4.0,279,1,0,1111,830,1.0
3302,753,NO,179,9,3.0,945,0,1,380,790,1.0
3303,754,NO,144,9,2.0,775,0,1,901,458,1.0
3304,840,NO,117,7,2.0,56,0,1,898,438,1.0
3305,815,NO,102,16,3.0,255,1,1,1051,499,1.0
3306,806,NO,107,13,4.0,8,1,1,938,959,1.0
3307,828,NO,171,14,2.0,124,0,1,1065,1095,1.0
3308,771,NO,91,16,3.0,398,0,1,739,711,1.0
3309,823,NO,91,11,4.0,191,0,0,522,240,1.0
3310,790,NO,173,11,3.0,937,0,1,998,1013,1.0
3311,779,NO,113,16,3.0,626,1,0,1020,789,1.0
3312,813,NO,92,8,1.0,800,1,0,472,659,1.0
3313,798,NO,105,8,2.0,442,0,1,761,1126,1.0
3314,775,NO,94,14,1.0,41,1,0,982,931,1.0
3315,781,NO,180,17,3.0,576,0,0,1116,691,1.0
3316,768,NO,117,16,2.0,368,1,1,1080,436,1.0
3317,792,NO,140,16,3.0,286,1,1,872,528,1.0
3318,752,NO,121,10,3.0,314,0,1,993,805,1.0
3319,777,NO,175,13,3.0,881,1,0,785,1129,1.0
3320,763,NO,158,13,3.0,868,0,0,827,870,1.0
3321,820,NO,119,15,3.0,370,0,0,893,287,1.0
3322,789,NO,112,11,1.0,775,1,1,421,918,1.0
3323,838,NO,116,12,3.0,154,1,1,480,278,1.0
3324,744,NO,127,11,4.0,473,1,1,875,374,1.0
3325,804,NO,113,16,2.0,723,0,1,905,1092,1.0
3326,832,NO,180,8,4.0,700,1,1,906,777,1.0
3327,764,NO,181,10,4.0,445,1,0,1043,1021,1.0
3328,778,NO,129,14,3.0,911,1,1,447,414,1.0
3329,783,NO,180,8,3.0,629,1,1,1080,930,1.0
3330,760,NO,151,15,3.0,526,1,1,769,551,1.0
3331,761,NO,126,9,2.0,509,1,1,640,1024,1.0
3332,807,NO,172,13,2.0,839,1,0,1047,946,1.0
3333,812,NO,134,14,3.0,325,0,0,805,851,1.0
3334,772,NO,135,7,2.0,929,1,0,871,570,1.0
3335,820,NO,146,14,2.0,481,1,0,1147,1099,1.0
3336,801,NO,177,14,3.0,104,1,1,707,983,1.0
3337,798,NO,176,9,2.0,576,1,0,471,429,1.0
3338,755,NO,97,14,2.0,832,0,1,712,666,1.0
3339,807,NO,129,10,3.0,841,0,0,1188,507,1.0
3340,818,NO,142,10,1.0,330,0,1,1192,361,1.0
3341,837,NO,168,14,4.0,764,0,1,1066,571,1.0
3342,779,NO,126,8,3.0,727,1,0,1019,331,1.0
3343,757,NO,118,8,2.0,740,0,0,437,348,1.0
3344,816,NO,116,15,2.0,339,0,0,802,685,1.0
3345,836,NO,142,16,4.0,695,0,1,487,1104,1.0
3346,760,NO,111,10,3.0,293,1,0,611,1105,1.0
3347,839,NO,117,16,1.0,544,0,1,445,778,1.0
3348,772,NO,178,13,4.0,358,0,1,463,723,1.0
3349,755,NO,154,15,4.0,598,0,0,1167,1109,1.0
3350,815,NO,136,8,4.0,483,1,0,1178,1061,1.0
3351,769,NO,94,12,3.0,938,1,0,905,731,1.0
3352,838,NO,132,12,4.0,662,1,1,784,1119,1.0
3353,766,NO,146,8,1.0,199,1,1,1081,981,1.0
3354,806,NO,140,10,4.0,746,1,1,1082,1153,1.0
3355,809,NO,93,15,2.0,293,0,0,599,823,1.0
3356,833,NO,141,10,4.0,930,1,0,594,732,1.0
3357,804,NO,169,16,2.0,181,0,1,783,967,1.0
3358,828,NO,89,15,3.0,280,1,1,439,913,1.0
3359,777,NO,95,14,2.0,943,0,0,934,318,1.0
3360,799,NO,97,7,2.0,874,1,0,447,323,1.0
3361,762,NO,150,14,2.0,625,1,1,516,400,1.0
3362,839,NO,99,16,4.0,513,1,0,465,639,1.0
3363,762,NO,127,15,2.0,264,0,0,901,615,1.0
3364,778,NO,147,14,1.0,363,0,0,379,311,1.0
3365,819,NO,91,8,1.0,784,0,1,1122,1077,1.0
3366,780,NO,101,8,1.0,139,1,0,446,398,1.0
3367,788,NO,93,16,2.0,873,1,1,877,817,1.0
3368,750,NO,156,9,2.0,221,1,1,1010,441,1.0
3369,804,NO,111,12,2.0,445,1,0,539,1081,1.0
3370,819,NO,156,17,1.0,106,0,0,918,1038,1.0
3371,745,NO,151,14,4.0,611,1,0,610,1012,1.0
3372,746,NO,96,10,2.0,266,1,1,444,1037,1.0
3373,815,NO,133,15,3.0,309,0,0,811,659,1.0
3374,833,NO,119,10,3.0,421,1,0,379,568,1.0
3375,770,NO,159,10,3.0,574,1,0,744,728,1.0
3376,747,NO,178,8,1.0,314,0,0,490,1121,1.0
3377,840,NO,98,16,2.0,956,1,1,754,845,1.0
3378,803,NO,127,11,3.0,696,1,0,440,790,1.0
3379,779,NO,146,14,3.0,943,0,0,597,1010,1.0
3380,824,NO,162,15,1.0,773,0,0,452,595,1.0
3381,840,NO,174,14,4.0,243,0,0,998,776,1.0
3382,747,NO,109,14,4.0,724,0,0,1070,1056,1.0
3383,764,NO,93,15,4.0,228,1,0,909,558,1.0
3384,782,NO,112,13,4.0,864,0,1,441,711,1.0
3385,819,NO,89,17,1.0,205,1,0,810,1161,1.0
3386,748,NO,175,15,2.0,669,0,1,523,1004,1.0
3387,786,NO,178,8,3.0,653,1,0,1058,964,1.0
3388,795,NO,176,13,1.0,652,1,0,844,437,1.0
3389,774,NO,119,13,4.0,929,0,0,579,621,1.0
3390,781,NO,138,16,2.0,233,0,0,1168,1160,1.0
3391,795,NO,136,10,4.0,59,0,0,739,810,1.0
3392,825,NO,146,15,4.0,446,1,0,1170,1200,1.0
3393,800,NO,135,11,4.0,69,0,1,675,618,1.0
3394,791,NO,114,9,3.0,168,0,0,786,908,1.0
3395,795,NO,121,8,2.0,895,1,1,741,888,1.0
3396,808,NO,115,12,2.0,772,1,0,571,1166,1.0
3397,801,NO,164,10,1.0,605,0,0,1044,704,1.0
3398,836,NO,126,14,3.0,453,1,0,532,402,1.0
3399,787,NO,120,9,3.0,662,1,1,1190,641,1.0
3400,776,NO,117,17,1.0,442,0,1,688,642,1.0
3401,834,NO,106,10,3.0,321,0,1,1133,895,1.0
3402,774,NO,136,12,3.0,298,1,0,1015,885,1.0
3403,777,NO,101,14,1.0,635,0,0,362,451,1.0
3404,759,NO,164,12,1.0,64,1,0,945,1127,1.0
3405,747,NO,127,13,1.0,652,0,1,648,716,1.0
3406,745,NO,117,11,1.0,511,0,0,1184,558,1.0
3407,762,NO,151,11,2.0,471,1,1,1150,661,1.0
3408,814,NO,188,14,1.0,284,0,0,1114,839,1.0
3409,784,NO,187,12,1.0,51,1,1,914,835,1.0
3410,829,NO,166,10,2.0,37,0,1,625,1110,1.0
3411,773,NO,98,13,1.0,123,0,1,877,584,1.0
3412,830,NO,164,11,3.0,537,1,0,477,1190,1.0
3413,824,NO,118,10,4.0,705,0,0,674,568,1.0
3414,817,NO,119,17,3.0,239,1,0,1031,403,1.0
3415,826,NO,91,11,4.0,40,0,0,484,768,1.0
3416,835,NO,164,13,2.0,212,0,0,350,276,1.0
3417,786,NO,160,10,2.0,79,0,1,813,932,1.0
3418,777,NO,114,10,1.0,245,1,1,1098,1143,1.0
3419,814,NO,135,10,1.0,998,0,0,1135,843,1.0
3420,792,NO,112,12,1.0,29,1,0,1163,1038,1.0
3421,823,NO,165,14,2.0,926,1,1,1186,551,1.0
3422,792,NO,126,10,3.0,742,1,0,832,294,1.0
3423,770,NO,174,15,3.0,603,0,1,603,343,1.0
3424,828,NO,123,11,4.0,652,1,1,981,372,1.0
3425,788,NO,102,8,1.0,560,0,1,1184,989,1.0
3426,837,NO,120,12,4.0,574,0,1,1125,1018,1.0
3427,754,NO,145,9,2.0,151,1,1,1194,869,1.0
3428,795,NO,161,15,4.0,627,1,1,375,398,1.0
3429,792,NO,95,13,4.0,257,1,1,941,624,1.0
3430,791,NO,116,11,2.0,697,1,1,798,1189,1.0
3431,758,NO,137,14,3.0,515,1,1,1074,556,1.0
3432,764,NO,123,8,1.0,617,0,1,451,1038,1.0
3433,797,NO,97,12,4.0,478,0,1,635,509,1.0
3434,823,NO,114,9,4.0,622,1,1,353,1187,1.0
3435,753,NO,128,11,4.0,793,1,1,556,575,1.0
3436,773,NO,98,12,4.0,840,0,0,759,812,1.0
3437,770,NO,162,15,4.0,361,0,1,1038,1119,1.0
3438,804,NO,185,8,2.0,104,1,0,1122,522,1.0
3439,793,NO,113,15,4.0,559,0,1,836,492,1.0
3440,787,NO,185,13,2.0,677,0,1,721,579,1.0
3441,830,NO,102,9,1.0,672,0,1,587,448,1.0
3442,834,NO,120,13,2.0,108,1,1,943,600,1.0
3443,830,NO,91,9,1.0,98,0,0,996,944,1.0
3444,779,NO,143,11,4.0,339,0,1,838,621,1.0
3445,807,NO,147,11,2.0,495,1,0,555,437,1.0
3446,775,NO,154,10,3.0,305,0,0,633,511,1.0
3447,790,NO,115,15,4.0,803,1,1,1069,797,1.0
3448,833,NO,135,14,2.0,925,1,1,578,898,1.0
3449,776,NO,145,15,4.0,596,1,0,914,1034,1.0
3450,815,NO,155,17,2.0,177,1,1,655,1050,1.0
3451,832,NO,172,13,1.0,482,0,0,794,280,1.0
3452,819,NO,132,16,2.0,237,1,0,816,519,1.0
3453,772,NO,106,10,3.0,210,0,1,488,783,1.0
3454,832,NO,157,14,4.0,753,0,0,744,280,1.0
3455,784,NO,112,12,2.0,781,1,0,854,1165,1.0
3456,788,NO,106,10,3.0,496,0,1,1077,938,1.0
3457,749,NO,186,11,1.0,595,1,0,773,833,1.0
3458,832,NO,161,10,4.0,342,1,1,992,818,1.0
3459,744,NO,153,9,2.0,978,0,0,384,625,1.0
3460,798,NO,116,9,2.0,882,1,1,1121,1039,1.0
3461,834,NO,176,9,2.0,767,1,0,706,528,1.0
3462,744,NO,140,9,2.0,171,0,0,1190,669,1.0
3463,825,NO,171,12,3.0,695,0,0,428,847,1.0
3464,799,NO,116,13,3.0,964,0,0,577,1095,1.0
3465,780,NO,145,16,2.0,47,1,0,726,461,1.0
3466,834,NO,122,14,2.0,490,1,1,845,548,1.0
3467,768,NO,97,9,1.0,601,1,0,896,251,1.0
3468,833,NO,132,9,4.0,891,0,1,727,1036,1.0
3469,836,NO,105,14,4.0,827,1,1,470,474,1.0
3470,801,NO,97,12,4.0,514,0,1,1178,829,1.0
3471,840,NO,172,15,3.0,398,1,0,716,326,1.0
3472,789,NO,184,14,4.0,856,1,1,611,539,1.0
3473,794,NO,113,9,4.0,112,0,0,367,903,1.0
3474,782,NO,114,16,3.0,639,0,1,1058,585,1.0
3475,816,NO,93,9,1.0,84,0,1,503,605,1.0
3476,821,NO,109,12,3.0,937,1,0,1177,882,1.0
3477,770,NO,128,7,2.0,846,1,0,1159,412,1.0
3478,770,NO,118,13,4.0,549,0,1,1199,1087,1.0
3479,827,NO,136,13,4.0,60,0,0,1020,1016,1.0
3480,780,NO,124,17,2.0,178,1,1,641,949,1.0
3481,767,NO,140,13,3.0,1005,1,1,985,1103,1.0
3482,765,NO,99,10,1.0,123,1,1,689,933,1.0
3483,762,NO,110,11,3.0,901,1,0,538,329,1.0
3484,842,NO,156,15,2.0,271,0,0,553,447,1.0
3485,743,NO,168,13,3.0,467,1,0,771,855,1.0
3486,777,NO,162,15,4.0,177,0,0,398,360,1.0
3487,782,NO,113,16,4.0,80,1,0,799,1074,1.0
3488,821,NO,143,11,3.0,408,1,1,760,804,1.0
3489,831,NO,111,17,1.0,785,0,0,700,890,1.0
3490,802,NO,112,11,1.0,853,1,0,1099,889,1.0
3491,746,NO,178,17,4.0,646,1,0,518,401,1.0
3492,826,NO,141,13,2.0,995,1,0,1142,868,1.0
3493,794,NO,152,7,4.0,177,1,1,1093,271,1.0
3494,753,NO,166,15,3.0,512,1,0,633,1082,1.0
3495,776,NO,93,14,1.0,513,0,0,1140,1016,1.0
3496,814,NO,145,9,3.0,814,1,0,862,828,1.0
3497,817,NO,154,13,1.0,435,1,1,1103,858,1.0
3498,787,NO,91,9,1.0,811,1,0,372,891,1.0
3499,780,NO,164,14,2.0,335,1,1,556,313,1.0
3500,821,NO,93,8,4.0,724,1,1,817,635,1.0
3501,744,NO,167,14,3.0,988,1,0,614,345,1.0
3502,799,NO,130,14,1.0,279,0,0,480,666,1.0
3503,780,NO,157,10,1.0,290,0,0,1075,730,1.0
3504,801,NO,160,12,3.0,630,0,1,885,768,1.0
3505,789,NO,185,10,2.0,874,0,1,1143,1087,1.0
3506,825,NO,168,8,2.0,153,1,1,597,1007,1.0
3507,776,NO,135,8,2.0,538,1,0,429,1111,1.0
3508,817,NO,179,8,3.0,180,0,0,429,1022,1.0
3509,820,NO,156,9,4.0,674,1,1,629,788,1.0
3510,830,NO,111,16,2.0,69,1,1,1081,359,1.0
3511,751,NO,179,9,4.0,303,0,0,663,655,1.0
3512,823,NO,157,12,3.0,610,1,0,1101,265,1.0
3513,783,NO,149,7,3.0,172,0,0,890,884,1.0
3514,768,NO,177,16,1.0,772,1,0,1177,1017,1.0
3515,793,NO,139,11,4.0,897,0,1,1110,386,1.0
3516,826,NO,101,15,1.0,248,0,0,728,340,1.0
3517,783,NO,136,14,2.0,43,1,1,1049,591,1.0
3518,746,NO,158,14,3.0,973,1,0,387,1083,1.0
3519,797,NO,90,13,3.0,104,1,1,534,703,1.0
3520,831,NO,167,17,3.0,579,0,1,630,1061,1.0
3521,836,NO,159,10,3.0,63,0,1,1156,1079,1.0
3522,746,NO,156,14,1.0,310,1,1,504,863,1.0
3523,812,NO,153,13,4.0,156,1,1,1013,957,1.0
3524,796,NO,122,12,4.0,969,1,0,1091,351,1.0
3525,834,NO,88,9,1.0,181,1,1,366,467,1.0
3526,800,NO,168,16,2.0,228,0,0,1151,390,1.0
3527,838,NO,178,8,4.0,228,1,1,883,774,1.0
3528,756,NO,172,9,3.0,162,0,1,552,325,1.0
3529,757,NO,167,15,4.0,780,0,1,408,290,1.0
3530,800,NO,94,7,1.0,252,0,1,512,1009,1.0
3531,837,NO,110,9,1.0,370,0,0,1138,885,1.0
3532,762,NO,147,15,1.0,781,1,0,510,693,1.0
3533,788,NO,137,12,1.0,232,0,1,753,854,1.0
3534,767,NO,114,15,3.0,18,1,1,650,725,1.0
3535,829,NO,135,9,3.0,135,1,0,738,1156,1.0
3536,798,NO,139,10,3.0,397,1,1,521,649,1.0
3537,801,NO,100,10,2.0,409,1,0,825,1145,1.0
3538,758,NO,125,10,4.0,239,1,1,353,1064,1.0
3539,819,NO,134,13,3.0,367,1,0,1163,817,1.0
3540,774,NO,130,9,1.0,810,1,1,945,1086,1.0
3541,754,NO,104,8,1.0,105,0,1,411,693,1.0
3542,796,NO,133,10,3.0,1000,0,1,627,657,1.0
3543,796,NO,126,9,4.0,648,1,0,743,365,1.0
3544,807,NO,117,12,2.0,90,1,1,400,282,1.0
3545,836,NO,166,11,4.0,312,0,1,500,820,1.0
3546,758,NO,119,15,1.0,354,1,1,716,406,1.0
3547,749,NO,96,11,4.0,748,1,1,1003,334,1.0
3548,761,NO,150,14,1.0,390,0,0,390,661,1.0
3549,763,NO,147,13,1.0,273,0,0,951,381,1.0
3550,783,NO,125,14,4.0,159,0,0,806,1196,1.0
3551,744,NO,155,11,2.0,331,0,0,842,586,1.0
3552,744,NO,96,12,4.0,906,1,0,1003,497,1.0
3553,781,NO,126,7,1.0,709,0,1,802,360,1.0
3554,771,NO,180,10,1.0,714,1,0,764,1031,1.0
3555,821,NO,89,8,1.0,740,0,1,407,1089,1.0
3556,774,NO,118,10,4.0,527,1,1,416,490,1.0
3557,830,NO,154,16,3.0,382,1,0,534,985,1.0
3558,819,NO,96,9,4.0,771,0,0,492,896,1.0
3559,836,NO,91,7,2.0,746,1,1,1174,841,1.0
3560,764,NO,184,12,1.0,270,1,0,648,485,1.0
3561,751,NO,90,14,2.0,541,1,1,969,575,1.0
3562,751,NO,121,9,3.0,334,1,0,962,697,1.0
3563,800,NO,119,9,4.0,515,0,0,713,1005,1.0
3564,747,NO,179,15,1.0,671,0,0,675,897,1.0
3565,805,NO,180,8,1.0,596,1,1,935,419,1.0
3566,798,NO,93,14,4.0,451,1,1,658,1188,1.0
3567,772,NO,98,8,2.0,33,1,1,977,985,1.0
3568,789,NO,131,7,2.0,595,1,1,695,988,1.0
3569,842,NO,120,13,4.0,830,0,0,439,256,1.0
3570,760,NO,169,15,1.0,493,1,0,862,326,1.0
3571,775,NO,106,11,4.0,645,0,0,1183,279,1.0
3572,775,NO,127,14,1.0,619,1,1,888,882,1.0
3573,743,NO,129,17,3.0,775,0,0,844,632,1.0
3574,799,NO,116,13,3.0,644,1,0,1002,1041,1.0
3575,794,NO,118,16,1.0,308,0,0,803,489,1.0
3576,840,NO,93,12,3.0,208,1,1,1131,257,1.0
3577,834,NO,137,12,3.0,26,0,1,922,251,1.0
3578,767,NO,123,16,4.0,885,0,0,1082,1014,1.0
3579,758,NO,152,15,4.0,768,0,1,976,926,1.0
3580,743,NO,132,16,1.0,196,0,0,875,1004,1.0
3581,791,NO,168,17,1.0,389,0,1,733,710,1.0
3582,828,NO,148,11,4.0,97,0,1,760,622,1.0
3583,831,NO,91,10,1.0,307,0,0,614,1069,1.0
3584,751,NO,94,9,3.0,690,0,1,416,891,1.0
3585,834,NO,123,10,1.0,66,1,1,883,1143,1.0
3586,841,NO,185,14,2.0,172,1,0,860,742,1.0
3587,807,NO,101,8,2.0,413,1,0,943,975,1.0
3588,747,NO,167,15,4.0,194,1,0,1128,943,1.0
3589,774,NO,88,13,1.0,755,1,1,357,384,1.0
3590,773,NO,182,16,4.0,357,1,1,721,241,1.0
3591,786,NO,97,16,4.0,237,1,1,1005,278,1.0
3592,781,NO,183,8,2.0,215,0,1,674,764,1.0
3593,756,NO,161,16,2.0,18,0,1,979,780,1.0
3594,804,NO,93,14,3.0,529,0,1,729,689,1.0
3595,809,NO,140,15,3.0,615,0,0,578,1153,1.0
3596,768,NO,163,14,3.0,89,0,1,882,872,1.0
3597,768,NO,146,16,1.0,842,0,1,897,403,1.0
3598,769,NO,158,11,1.0,434,0,1,619,453,1.0
3599,748,NO,175,16,2.0,566,1,1,1070,1063,1.0
3600,812,NO,140,11,4.0,816,1,0,733,1161,1.0
3601,794,NO,185,9,3.0,21,0,0,395,1150,1.0
